OPE_ID,NAME,CITY,STATE,Institution Type & Control, Total Recipients , Total Awards ,,,,,,,,,,,,,,,,,
997503,NORTHWEST LOUISIANA TECHNICAL COLLEGE,SHREVEPORT,LA,Public 2 Year,495,"$1,797,354 ",,,,,,,,,,,,,,,,,
2530700,SEBRING CAREER SCHOOLS,HOUSTON,TX,Proprietary 2 Year,119,"$458,849 ",,,,,,,,,,,,,,,,,
2537200,PALOMAR INSTITUTE OF COSMETOLOGY,SAN MARCOS,CA,Proprietary 2 Year,137,"$462,367 ",,,,,,,,,,,,,,,,,
2540800,"GLOBE INSTITUTE OF TECHNOLOGY, INC.",NEW YORK,NY,Proprietary 4 Year,588,"$2,278,659 ",,,,,,,,,,,,,,,,,
2538800,SUFFOLK BEAUTY ACADEMY,SUFFOLK,VA,Proprietary 2 Year,61,"$230,530 ",,,,,,,,,,,,,,,,,
2524500,RALPH R WILLIS VOCATIONAL CENTER,LOGAN,WV,Public 2 Year,9,"$41,689 ",,,,,,,,,,,,,,,,,
2538500,ARTHUR'S BEAUTY COLLEGE,JACKSONVILLE,AR,Proprietary 2 Year,141,"$576,969 ",,,,,,,,,,,,,,,,,
2536400,LOUISIANA ACADEMY OF BEAUTY,EUNICE,LA,Proprietary 2 Year,43,"$174,467 ",,,,,,,,,,,,,,,,,
2538300,DELTA COLLEGE OF ARTS & TECH INC,BATON ROUGE,LA,Proprietary 2 Year,806,"$3,210,886 ",,,,,,,,,,,,,,,,,
2530600,SAINT CHARLES COMMUNITY COLLEGE,COTTLEVILLE,MO,Public 2 Year,"2,128","$6,290,432 ",,,,,,,,,,,,,,,,,
2536600,COMMONWEALTH TECH INSTIT @ HIRAM G,JOHNSTOWN,PA,Public 2 Year,177,"$677,202 ",,,,,,,,,,,,,,,,,
2534800,FRED W EBERLE TECHNICAL CENTER,BUCKHANNON,WV,Public 2 Year,76,"$283,603 ",,,,,,,,,,,,,,,,,
2536700,BELL MAR BEAUTY COLLEGE,CICERO,IL,Proprietary 2 Year,67,"$235,177 ",,,,,,,,,,,,,,,,,
2535600,CLEAR CREEK BAPTIST BIBLE COLLEGE,PINEVILLE,KY,Private 4 Year,116,"$491,085 ",,,,,,,,,,,,,,,,,
2540000,TENNESSEE ACADEMY OF COSMETOLOGY,MEMPHIS,TN,Proprietary 2 Year,125,"$431,985 ",,,,,,,,,,,,,,,,,
2543400,BROWNSON TECHNICAL SCHOOL,ANAHEIM,CA,Proprietary 2 Year,176,"$645,035 ",,,,,,,,,,,,,,,,,
2541200,STRATFORD UNIVERSITY,FALLS CHURCH,VA,Proprietary 4 Year,"2,286","$8,490,602 ",,,,,,,,,,,,,,,,,
2535500,MERCER COUNTY TECH EDUC CNTR,PRINCETON,WV,Public 2 Year,63,"$284,101 ",,,,,,,,,,,,,,,,,
2543800,PARIS II EDUCATIONAL CENTER (THE),GLADSTONE,MO,Proprietary 2 Year,91,"$344,796 ",,,,,,,,,,,,,,,,,
2545900,HYPNOSIS MOTIVATION INSTITUTE,TARZANA,CA,Private 2 Year,54,"$199,471 ",,,,,,,,,,,,,,,,,
2546400,MTI BUSINESS COLLEGE INC,STOCKTON,CA,Proprietary 2 Year,188,"$704,503 ",,,,,,,,,,,,,,,,,
2542300,NATIONAL HOLISTIC INSTITUTE,EMERYVILLE,CA,Proprietary 2 Year,639,"$2,452,422 ",,,,,,,,,,,,,,,,,
2541900,BJ'S BEAUTY AND BARBER COLLEGE,TACOMA,WA,Proprietary 2 Year,94,"$354,041 ",,,,,,,,,,,,,,,,,
2541000,ALASKA CAREER COLLEGE,ANCHORAGE,AK,Proprietary 2 Year,491,"$1,626,968 ",,,,,,,,,,,,,,,,,
2539800,QUEEN CITY COLLEGE,CLARKSVILLE,TN,Proprietary 2 Year,128,"$481,584 ",,,,,,,,,,,,,,,,,
2547600,FLORIDA NATIONAL COLLEGE,HIALEAH,FL,Proprietary 4 Year,"2,695","$10,178,262 ",,,,,,,,,,,,,,,,,
2545800,INNER STATE BEAUTY SCHOOLS,LYNDHURST,OH,Proprietary 2 Year,123,"$441,398 ",,,,,,,,,,,,,,,,,
2539100,KAPLAN COLLEGE,NORTH HOLLYWOOD,CA,Proprietary 2 Year,"1,003","$3,720,887 ",,,,,,,,,,,,,,,,,
2545400,NORTH AMERICAN TRADE SCHOOLS,BALTIMORE,MD,Proprietary 2 Year,724,"$2,579,988 ",,,,,,,,,,,,,,,,,
2363800,YESHIVA GEDOLAH OF GREATER DETROIT,OAK PARK,MI,Private 4 Year,32,"$148,393 ",,,,,,,,,,,,,,,,,
2523900,ELIZABETH GRADY SCHOOL OF ESTHETICS,MEDFORD,MA,Proprietary 2 Year,86,"$257,005 ",,,,,,,,,,,,,,,,,
2529800,WILKES BARRE AREA CAREER AND TECHNICAL C,WILKES-BARRE,PA,Public 2 Year,135,"$390,847 ",,,,,,,,,,,,,,,,,
2550000,CLARION CO AREA VOC-TECH PRAC NRSG,SHIPPENVILLE,PA,Public 2 Year,58,"$132,556 ",,,,,,,,,,,,,,,,,
2548500,COSMETOLOGY TRAINING CENTER,LAFAYETTE,LA,Proprietary 2 Year,65,"$243,152 ",,,,,,,,,,,,,,,,,
2551100,PJ'S COLLEGE OF COSMETOLOGY,GLASGOW,KY,Proprietary 2 Year,79,"$313,233 ",,,,,,,,,,,,,,,,,
1173200,"MAYO CLINIC, COLLEGE OF MEDICINE",ROCHESTER,MN,Private 4 Year,26,"$125,270 ",,,,,,,,,,,,,,,,,
2546200,LAUREL BUSINESS INSTITUTE,UNIONTOWN,PA,Proprietary 2 Year,237,"$875,385 ",,,,,,,,,,,,,,,,,
2552300,COLEGIO MAYOR DE TECHNOLOGIA,ARROYO,PR,Proprietary 2 Year,358,"$1,555,074 ",,,,,,,,,,,,,,,,,
2556700,SEMINAR L'MOROS BAIS YAAKOV,BROOKLYN,NY,Private 2 Year,173,"$808,081 ",,,,,,,,,,,,,,,,,
2552400,ACADEMY OF HAIR TECHNOLOGY,GREENVILLE,SC,Proprietary 2 Year,78,"$235,544 ",,,,,,,,,,,,,,,,,
2554300,AMERICAN BEAUTY INSTITUTE,MCALESTER,OK,Proprietary 2 Year,14,"$48,704 ",,,,,,,,,,,,,,,,,
2553500,ASSOCIATED TECHNICAL COLLEGE,SAN DIEGO,CA,Proprietary 2 Year,214,"$824,362 ",,,,,,,,,,,,,,,,,
2553600,DIVERSIFIED LANGUAGE INSTITUTE,LOS ANGELES,CA,Proprietary 2 Year,"1,034","$4,751,372 ",,,,,,,,,,,,,,,,,
2548800,SOUTH TEXAS VO-TECH INSTITUTE,WESLACO,TX,Proprietary 2 Year,750,"$2,672,860 ",,,,,,,,,,,,,,,,,
464600,MINNESOTA SCHOOL OF BUSINESS,RICHFIELD,MN,Proprietary 4 Year,"2,368","$7,709,204 ",,,,,,,,,,,,,,,,,
2544300,BUTLER BEAUTY SCHOOL,BUTLER,PA,Proprietary 2 Year,124,"$456,536 ",,,,,,,,,,,,,,,,,
2253900,BERKS TECHNICAL INSTITUTE,WYOMISSING,PA,Proprietary 2 Year,"2,184","$8,639,834 ",,,,,,,,,,,,,,,,,
2532600,LANDMARK COLLEGE,PUTNEY,VT,Private 4 Year,106,"$437,147 ",,,,,,,,,,,,,,,,,
2558700,PRISM CAREER INSTITUTE,HAMMONTON,NJ,Proprietary 2 Year,553,"$2,145,757 ",,,,,,,,,,,,,,,,,
2558900,CHEVEUX SCHOOL OF HAIR DESIGN,JACKSONVILLE,NC,Proprietary 2 Year,33,"$135,715 ",,,,,,,,,,,,,,,,,
2553000,SCHOOL OF ADVERTISING ART,KETTERING,OH,Proprietary 2 Year,63,"$259,584 ",,,,,,,,,,,,,,,,,
2525600,ART INSTITUTE OF NEW YORK CITY (THE),NEW YORK,NY,Proprietary 2 Year,"1,180","$4,353,528 ",,,,,,,,,,,,,,,,,
2556500,YUKON BEAUTY COLLEGE,YUKON,OK,Proprietary 2 Year,20,"$62,577 ",,,,,,,,,,,,,,,,,
2559300,UNITED EDUCATION INSTITUTE,LOS ANGELES,CA,Proprietary 2 Year,"2,947","$10,591,542 ",,,,,,,,,,,,,,,,,
2557800,ART INSTITUTE OF YORK (THE) - PENNSYLVAN,YORK,PA,Proprietary 4 Year,316,"$1,170,074 ",,,,,,,,,,,,,,,,,
646102,ST ELIZABETH SCH OF RADIOGRAPHY,UTICA,NY,Private 2 Year,7,"$38,665 ",,,,,,,,,,,,,,,,,
2560700,PICKAWAY ROSS CO JOINT VOC TECH SCH,CHILLICOTHE,OH,Public 2 Year,158,"$607,938 ",,,,,,,,,,,,,,,,,
2559500,RAZZLE DAZZLE CLG OF HAIR DESIGN,NAMPA,ID,Proprietary 2 Year,115,"$451,689 ",,,,,,,,,,,,,,,,,
2554800,VANGUARD COLLEGE OF COSMETOLOGY,SLIDELL,LA,Proprietary 2 Year,292,"$1,125,051 ",,,,,,,,,,,,,,,,,
2560800,SOUTHEAST SCHOOL OF COSMETOLOGY,MANCHESTER,KY,Proprietary 2 Year,50,"$214,544 ",,,,,,,,,,,,,,,,,
2556800,PAUL MITCHELL THE SCHOOL,SALT LAKE CITY,UT,Proprietary 2 Year,445,"$1,736,511 ",,,,,,,,,,,,,,,,,
2559000,UNIVERSITY OF ADVANCING TECHNOLOGY,TEMPE,AZ,Proprietary 4 Year,457,"$1,769,627 ",,,,,,,,,,,,,,,,,
2560600,PINNACLE INSTITUTE OF COSMETOLOGY,MOORESVILLE,NC,Proprietary 2 Year,77,"$311,648 ",,,,,,,,,,,,,,,,,
2560000,CASAL AVEDA INSTITUTE,YOUNGSTOWN,OH,Proprietary 2 Year,145,"$525,742 ",,,,,,,,,,,,,,,,,
2549000,KAPLAN COLLEGE,VISTA,CA,Proprietary 2 Year,"1,347","$5,025,865 ",,,,,,,,,,,,,,,,,
2546300,YESHIVA OF THE TELSHE ALUMNI,RIVERDALE,NY,Private 4 Year,50,"$233,201 ",,,,,,,,,,,,,,,,,
2554200,RADFORD LOCKLIN TECH CENTER,MILTON,FL,Public 2 Year,138,"$520,544 ",,,,,,,,,,,,,,,,,
2532200,LAC COURTE OREILLES OJIBWA CMTY CLG,HAYWARD,WI,Public 2 Year,313,"$938,212 ",,,,,,,,,,,,,,,,,
393803,INTER AMERICAN UNIVERSITY OF PR,SAN GERMAN,PR,Private 4 Year,"3,750","$17,083,060 ",,,,,,,,,,,,,,,,,
2564700,ELAINE STEVEN BEAUTY COLLEGE,ST LOUIS,MO,Proprietary 2 Year,204,"$709,346 ",,,,,,,,,,,,,,,,,
2545000,LAWRENCE COUNTY CAREER AND TECHNICAL CEN,NEW CASTLE,PA,Public 2 Year,23,"$90,789 ",,,,,,,,,,,,,,,,,
2556600,NILES SCHOOL OF COSMETOLOGY,NILES,IL,Proprietary 2 Year,39,"$134,548 ",,,,,,,,,,,,,,,,,
2495500,ALL-STATE CAREER SCHOOL,LESTER,PA,Proprietary 2 Year,910,"$2,946,444 ",,,,,,,,,,,,,,,,,
2562500,INTERNATIONAL TECHNICAL COLLEGE,SAN JUAN,PR,Proprietary 2 Year,146,"$567,815 ",,,,,,,,,,,,,,,,,
2567600,SUMTER BEAUTY COLLEGE,SUMTER,SC,Proprietary 2 Year,32,"$120,272 ",,,,,,,,,,,,,,,,,
2563000,RAPHAELS SCHOOL OF BEAUTY CULTURE,ALLIANCE,OH,Proprietary 2 Year,104,"$347,881 ",,,,,,,,,,,,,,,,,
2555400,UNIV OF TX MD ANDERSON CANCER CTR,HOUSTON,TX,Public 4 Year,125,"$558,107 ",,,,,,,,,,,,,,,,,
2568100,TEXAS BARBER COLLEGE,HOUSTON,TX,Proprietary 2 Year,839,"$2,974,207 ",,,,,,,,,,,,,,,,,
2569600,SEARCY BEAUTY COLLEGE,SEARCY,AR,Proprietary 2 Year,67,"$222,134 ",,,,,,,,,,,,,,,,,
2572900,BUSINESS INFORMATICS CENTER,VALLEY STREAM,NY,Proprietary 2 Year,31,"$112,774 ",,,,,,,,,,,,,,,,,
2573200,LA BELLE BEAUTY ACADEMY,MIAMI,FL,Proprietary 2 Year,362,"$1,293,240 ",,,,,,,,,,,,,,,,,
2572000,COMPUTER CAREER CENTER,EL PASO,TX,Proprietary 2 Year,"4,904","$15,755,929 ",,,,,,,,,,,,,,,,,
2568500,GRABBER SCHOOL OF HAIR DESIGN,BALLWIN,MO,Proprietary 2 Year,141,"$568,635 ",,,,,,,,,,,,,,,,,
2568600,MAHONING COUNTY CAREER & TECH CENTR,CANFIELD,OH,Public 2 Year,47,"$182,946 ",,,,,,,,,,,,,,,,,
2520000,INTERNATIONAL SCH SKIN & NAILCARE,ATLANTA,GA,Proprietary 2 Year,279,"$812,134 ",,,,,,,,,,,,,,,,,
2570400,EDUCATIONAL TECHNICAL COLLEGE,BAYAMON,PR,Proprietary 2 Year,"1,153","$4,642,527 ",,,,,,,,,,,,,,,,,
2573800,"L' ACADEMIE DE CUISINE, INC.",GAITHERSBURG,MD,Proprietary 2 Year,43,"$173,295 ",,,,,,,,,,,,,,,,,
2562300,APOLLO CAREER CENTER-ADULT EDUC,LIMA,OH,Public 2 Year,181,"$687,951 ",,,,,,,,,,,,,,,,,
2572700,EVANS HAIRSTYLING COLLEGE,SAINT GEORGE,UT,Proprietary 2 Year,24,"$90,182 ",,,,,,,,,,,,,,,,,
2572800,VISTA COLLEGE,CLEARFIELD,UT,Proprietary 4 Year,301,"$929,343 ",,,,,,,,,,,,,,,,,
2570300,LOS ANGELES ORT TECHNICAL INSTITUTE,LOS ANGELES,CA,Private 2 Year,915,"$3,645,101 ",,,,,,,,,,,,,,,,,
2573100,EVANS HAIRSTYLING COLLEGE,CEDAR CITY,UT,Proprietary 2 Year,39,"$156,446 ",,,,,,,,,,,,,,,,,
2078800,SHERMAN KENDALL'S ACADEMY OF BEAUTY,MIDVALE,UT,Proprietary 2 Year,29,"$105,058 ",,,,,,,,,,,,,,,,,
2577000,PAUL MITCHELL THE SCHOOL - ESANI,ROSWELL,GA,Proprietary 2 Year,157,"$598,644 ",,,,,,,,,,,,,,,,,
2577700,BEAUTY COLLEGE OF AMERICA,FOREST PARK,GA,Proprietary 2 Year,52,"$200,593 ",,,,,,,,,,,,,,,,,
2556100,ENVIRONMENTAL TECHNICAL INSTITUTE,ITASCA,IL,Proprietary 2 Year,327,"$1,083,776 ",,,,,,,,,,,,,,,,,
2362800,AUSTIN GRADUATE SCHOOL OF THEOLOGY,AUSTIN,TX,Private 4 Year,18,"$48,000 ",,,,,,,,,,,,,,,,,
2569300,LE CORDON BLEU COLLEGE OF CULINARY ARTS,AUSTIN,TX,Proprietary 2 Year,"2,228","$8,004,514 ",,,,,,,,,,,,,,,,,
2578800,NORTHWEST NANNIES INSTITUTE,LAKE OSWEGO,OR,Proprietary 2 Year,19,"$70,567 ",,,,,,,,,,,,,,,,,
2510300,BEAUTY TECHNICAL COLLEGE,TAHLEQUAH,OK,Proprietary 2 Year,22,"$91,023 ",,,,,,,,,,,,,,,,,
2569400,ESCUELA DE ARTES PLASTICAS,SAN JUAN,PR,Public 4 Year,418,"$1,750,151 ",,,,,,,,,,,,,,,,,
2576100,ESCUELA TECNICA DE ELECTRICIDAD,PONCE,PR,Proprietary 2 Year,510,"$2,135,868 ",,,,,,,,,,,,,,,,,
2578200,NOSSI COLLEGE OF ART,NASHVILLE,TN,Proprietary 4 Year,227,"$910,874 ",,,,,,,,,,,,,,,,,
2574800,PENNSYLVANIA INSTITUTE OF TAXIDERMY,EBENSBURG,PA,Proprietary 2 Year,3,"$7,269 ",,,,,,,,,,,,,,,,,
2580100,IVERSON INSTITUTE,CHAMBLEE,GA,Proprietary 2 Year,175,"$592,984 ",,,,,,,,,,,,,,,,,
2581200,CC'S COSMETOLOGY COLLEGE,TULSA,OK,Proprietary 2 Year,47,"$152,780 ",,,,,,,,,,,,,,,,,
2580200,ATLANTA SCHOOL OF MASSAGE,ATLANTA,GA,Proprietary 2 Year,158,"$511,379 ",,,,,,,,,,,,,,,,,
2582200,"GUY'S ACADEMY HAIR, SKIN & NAILS",SHREVEPORT,LA,Proprietary 2 Year,62,"$233,964 ",,,,,,,,,,,,,,,,,
2576900,CHARTER COLLEGE,ANCHORAGE,AK,Proprietary 4 Year,"3,861","$13,501,955 ",,,,,,,,,,,,,,,,,
2125200,BEEBE SCHOOL OF NURSING,LEWES,DE,Private 2 Year,25,"$110,299 ",,,,,,,,,,,,,,,,,
2128700,CENTRAL SCHOOL OF PRACTICAL NURSING,NORFOLK,VA,Public 2 Year,31,"$117,762 ",,,,,,,,,,,,,,,,,
2138300,PALO ALTO UNIVERSITY,PALO ALTO,CA,Private 4 Year,101,"$451,732 ",,,,,,,,,,,,,,,,,
267104,BARD COLLEGE - LONGY SCHOOL OF MUSIC,CAMBRIDGE,MA,Private 4 Year,18,"$88,083 ",,,,,,,,,,,,,,,,,
2170600,UNITED STATES SPORTS ACADEMY,DAPHNE,AL,Private 4 Year,109,"$242,311 ",,,,,,,,,,,,,,,,,
2179900,ARGOSY UNIVERSITY,CHICAGO,IL,Proprietary 4 Year,"25,986","$93,999,101 ",,,,,,,,,,,,,,,,,
2180000,NORTHWEST INDIAN COLLEGE,BELLINGHAM,WA,Public 4 Year,604,"$2,221,360 ",,,,,,,,,,,,,,,,,
2182200,NEW SCHOOL OF RADIO & TELEVISION,ALBANY,NY,Proprietary 2 Year,75,"$257,416 ",,,,,,,,,,,,,,,,,
2182900,CAMBRIDGE COLLEGE,CAMBRIDGE,MA,Private 4 Year,512,"$1,264,548 ",,,,,,,,,,,,,,,,,
2202500,NEW ENGLAND TRACTOR TRAILER SCH,SOMERS,CT,Proprietary 2 Year,"1,159","$3,707,714 ",,,,,,,,,,,,,,,,,
2222900,INTERNATIONAL AIR & HOSPITALITY ACADEMY,VANCOUVER,WA,Proprietary 2 Year,526,"$1,727,667 ",,,,,,,,,,,,,,,,,
2245500,FORTIS COLLEGE,WINTER PARK,FL,Proprietary 4 Year,689,"$2,388,458 ",,,,,,,,,,,,,,,,,
2246300,INSTITUTE OF MEDICAL-DENTAL TECH,CINCINNATI,OH,Proprietary 2 Year,625,"$2,262,925 ",,,,,,,,,,,,,,,,,
2251600,ACADEMY OF HAIR DESIGN #6,HATTIESBURG,MS,Proprietary 2 Year,116,"$492,787 ",,,,,,,,,,,,,,,,,
2255200,PENNSYLVANIA SCHOOL OF BUSINESS,ALLENTOWN,PA,Proprietary 2 Year,135,"$438,778 ",,,,,,,,,,,,,,,,,
2260200,DIESEL DRIVING ACADEMY,SHREVEPORT,LA,Proprietary 2 Year,209,"$586,912 ",,,,,,,,,,,,,,,,,
2267600,SOFIA UNIVERSITY,PALO ALTO,CA,Proprietary 4 Year,8,"$29,942 ",,,,,,,,,,,,,,,,,
2287800,NATIONAL TRACTOR TRAILER SCHOOL,LIVERPOOL,NY,Proprietary 2 Year,422,"$1,398,761 ",,,,,,,,,,,,,,,,,
2301300,PRISM CAREER INSTITUTE,UPPER DARBY,PA,Proprietary 2 Year,425,"$1,600,583 ",,,,,,,,,,,,,,,,,
2314100,SCHILLER INTERNATIONAL UNIVERSITY,LARGO,FL,Proprietary 4 Year,211,"$803,740 ",,,,,,,,,,,,,,,,,
2316600,CONNECTICUT CTR FOR MASSAGE THERAPY,NEWINGTON,CT,Proprietary 2 Year,311,"$608,528 ",,,,,,,,,,,,,,,,,
2326200,KAPLAN CAREER INSTITUTE,NASHVILLE,TN,Proprietary 2 Year,874,"$2,671,356 ",,,,,,,,,,,,,,,,,
2337400,BANCROFT SCHOOL OF MASSAGE THERAPY,WORCESTER,MA,Proprietary 2 Year,22,"$65,910 ",,,,,,,,,,,,,,,,,
2342400,ACADEMY OF RADIO BROADCASTING,HUNTINGTON BEACH,CA,Proprietary 2 Year,78,"$281,979 ",,,,,,,,,,,,,,,,,
2350200,INDIANA COUNTY TECH CTR SCH PR NSG,INDIANA,PA,Public 2 Year,73,"$290,387 ",,,,,,,,,,,,,,,,,
2358000,THOMAS AQUINAS COLLEGE,SANTA PAULA,CA,Private 4 Year,131,"$539,606 ",,,,,,,,,,,,,,,,,
2358500,BON SECOURS SAINT MARY'S HOSPITAL SCHOOL,RICHMOND,VA,Private 2 Year,11,"$50,395 ",,,,,,,,,,,,,,,,,
2494800,LOLA BEAUTY COLLEGE,GARDEN GROVE,CA,Proprietary 2 Year,45,"$168,330 ",,,,,,,,,,,,,,,,,
2504200,WALDEN UNIVERSITY,MINNEAPOLIS,MN,Proprietary 4 Year,"5,433","$16,877,848 ",,,,,,,,,,,,,,,,,
2529500,HAMRICK SCHOOL,MEDINA,OH,Proprietary 2 Year,143,"$386,177 ",,,,,,,,,,,,,,,,,
2539500,IRVINE VALLEY COLLEGE,IRVINE,CA,Public 2 Year,"2,105","$7,956,481 ",,,,,,,,,,,,,,,,,
2554500,HAZLETON AREA CAREER CENTER PRACTICAL NU,HAZLETON,PA,Public 2 Year,33,"$81,938 ",,,,,,,,,,,,,,,,,
2559400,INTERCOAST COLLEGES,ORANGE,CA,Proprietary 2 Year,"1,792","$6,641,120 ",,,,,,,,,,,,,,,,,
2561900,BRILLARE HAIRDRESSING ACADEMY,SCOTTSDALE,AZ,Proprietary 2 Year,173,"$635,495 ",,,,,,,,,,,,,,,,,
2565000,PLATT TECHNICAL HIGH SCHOOL,MILFORD,CT,Public 2 Year,21,"$92,824 ",,,,,,,,,,,,,,,,,
2568800,SUSSEX COUNTY COMMUNITY COLLEGE,NEWTON,NJ,Public 2 Year,"1,117","$3,804,485 ",,,,,,,,,,,,,,,,,
2575400,FRENCH CULINARY INSTITUTE,NEW YORK,NY,Proprietary 2 Year,131,"$357,184 ",,,,,,,,,,,,,,,,,
2576200,MID-CONTINENT UNIVERSITY,MAYFIELD,KY,Private 4 Year,83,"$139,242 ",,,,,,,,,,,,,,,,,
2577900,SANTA BARBARA BUSINESS COLLEGE,BAKERSFIELD,CA,Proprietary 4 Year,761,"$3,083,583 ",,,,,,,,,,,,,,,,,
2578000,SANTA BARBARA BUSINESS COLLEGE,SANTA MARIA,CA,Proprietary 4 Year,273,"$968,219 ",,,,,,,,,,,,,,,,,
2579900,NORTH CENTRAL OPPORTUNITIES INDUSTRIALIZ,FAIRMONT,WV,Private 2 Year,74,"$249,714 ",,,,,,,,,,,,,,,,,
2581100,CLAREMORE BEAUTY COLLEGE,CLAREMORE,OK,Proprietary 2 Year,16,"$64,976 ",,,,,,,,,,,,,,,,,
2582700,CORTIVA INSTITUTE - TUCSON,TUCSON,AZ,Proprietary 2 Year,248,"$741,351 ",,,,,,,,,,,,,,,,,
2582900,KAPLAN CAREER INSTITUTE,BROOKLYN,OH,Proprietary 2 Year,319,"$1,098,717 ",,,,,,,,,,,,,,,,,
2583000,GWINNETT COLLEGE OF BUSINESS,LILBURN,GA,Proprietary 2 Year,492,"$1,702,574 ",,,,,,,,,,,,,,,,,
2584200,NEWBRIDGE COLLEGE,SANTA ANA,CA,Proprietary 2 Year,48,"$166,712 ",,,,,,,,,,,,,,,,,
2584900,"FIRST INSTITUTE, INC.",CRYSTAL LAKE,IL,Proprietary 2 Year,261,"$852,493 ",,,,,,,,,,,,,,,,,
2586000,J & J HAIR DESIGN COLLEGE,CARTHAGE,MS,Proprietary 2 Year,99,"$405,692 ",,,,,,,,,,,,,,,,,
2586400,TRUMBULL CAREER & TECH CENTER-ADULT,WARREN,OH,Public 2 Year,146,"$440,947 ",,,,,,,,,,,,,,,,,
2586900,HARRIS SCHOOL OF BUSINESS,VOORHEES,NJ,Proprietary 2 Year,924,"$2,801,785 ",,,,,,,,,,,,,,,,,
2587500,UNIVERSIDAD METROPOLITANA,RIO PIEDRAS,PR,Private 4 Year,"10,858","$46,568,537 ",,,,,,,,,,,,,,,,,
2587600,ORLO SCH HAIR DESIGN & COSMETOLOGY,ALBANY,NY,Proprietary 2 Year,79,"$310,252 ",,,,,,,,,,,,,,,,,
2587700,HAIR PROFESSIONALS CAREER COLLEGE,PALOS HILLS,IL,Proprietary 2 Year,72,"$240,729 ",,,,,,,,,,,,,,,,,
2588200,DOUGLAS J AVEDA INSTITUTE,EAST LANSING,MI,Proprietary 2 Year,803,"$2,962,591 ",,,,,,,,,,,,,,,,,
2588900,MEDTECH INSTITUTE,FALLS CHURCH,VA,Proprietary 2 Year,"1,691","$5,767,257 ",,,,,,,,,,,,,,,,,
2590900,WRIGHT CAREER COLLEGE,OVERLAND PARK,KS,Private 4 Year,"3,398","$13,273,980 ",,,,,,,,,,,,,,,,,
2591100,CAREER POINT COLLEGE,SAN ANTONIO,TX,Proprietary 4 Year,"1,589","$6,467,369 ",,,,,,,,,,,,,,,,,
2591600,NORTH-WEST COLLEGE,PASADENA,CA,Proprietary 2 Year,230,"$889,745 ",,,,,,,,,,,,,,,,,
2591900,KAPLAN COLLEGE,EL PASO,TX,Proprietary 2 Year,"1,372","$4,852,950 ",,,,,,,,,,,,,,,,,
2593700,HISPANIC AMERICAN COLLEGE,CAGUAS,PR,Proprietary 2 Year,508,"$1,861,864 ",,,,,,,,,,,,,,,,,
2594300,COLLEGE AMERICA - DENVER,DENVER,CO,Proprietary 4 Year,"1,303","$5,258,662 ",,,,,,,,,,,,,,,,,
2595000,FAYETTEVILLE BEAUTY SCHOOL,FAYETTEVILLE,TN,Proprietary 2 Year,62,"$193,594 ",,,,,,,,,,,,,,,,,
2595600,ASIAN AMERICAN INTERNATIONAL BTY CG,WESTMINSTER CITY,CA,Proprietary 2 Year,117,"$483,228 ",,,,,,,,,,,,,,,,,
2595700,HILLSDALE BEAUTY COLLEGE,HILLSDALE,MI,Proprietary 2 Year,36,"$102,131 ",,,,,,,,,,,,,,,,,
2596400,REDSTONE COLLEGE - LOS ANGELES,HOUSTON,TX,Proprietary 2 Year,540,"$2,267,074 ",,,,,,,,,,,,,,,,,
2597100,HERITAGE INSTITUTE,FORT MYERS,FL,Proprietary 2 Year,738,"$2,605,457 ",,,,,,,,,,,,,,,,,
2597300,SOUTH BAYLO UNIVERSITY,ANAHEIM,CA,Private 4 Year,49,"$201,736 ",,,,,,,,,,,,,,,,,
2597400,PONTOTOC TECHNOLOGY CENTER SCHOOL,ADA,OK,Public 2 Year,89,"$354,147 ",,,,,,,,,,,,,,,,,
2598200,SOUTHERN CAREER COLLEGE,JACKSONVILLE,FL,Proprietary 4 Year,103,"$414,874 ",,,,,,,,,,,,,,,,,
2599400,NEW YORK COLLEGE OF HEALTH PROFESSIONS,SYOSSET,NY,Private 4 Year,496,"$1,927,821 ",,,,,,,,,,,,,,,,,
149907,EVEREST UNIVERSITY - LARGO,LARGO,FL,Proprietary 4 Year,"1,375","$4,682,968 ",,,,,,,,,,,,,,,,,
2600000,NORTHWEST TECHNOLOG CTR SCH DIST 10,ALVA,OK,Public 2 Year,25,"$93,920 ",,,,,,,,,,,,,,,,,
2600200,OCEAN CORPORATION (THE),HOUSTON,TX,Proprietary 2 Year,236,"$1,123,931 ",,,,,,,,,,,,,,,,,
2600500,WES WATKINS TECHNOLOGY CENTER,WETUMKA,OK,Public 2 Year,83,"$286,613 ",,,,,,,,,,,,,,,,,
2600900,AVEDA INSTITUTE,COVINGTON,LA,Proprietary 2 Year,"1,920","$7,122,425 ",,,,,,,,,,,,,,,,,
2601000,AMERICAN SCHOOL OF BUSINESS,SHREVEPORT,LA,Proprietary 2 Year,47,"$171,492 ",,,,,,,,,,,,,,,,,
2601100,OPELOUSAS SCHOOL OF COSMETOLOGY,OPELOUSAS,LA,Proprietary 2 Year,36,"$123,042 ",,,,,,,,,,,,,,,,,
2602100,NORTHWEST COLLEGE OF ART,POULSBO,WA,Proprietary 4 Year,60,"$263,127 ",,,,,,,,,,,,,,,,,
2602300,CENTRAL COAST COLLEGE,SALINAS,CA,Proprietary 2 Year,243,"$672,927 ",,,,,,,,,,,,,,,,,
