OPEID,PELLID,Name,State,Type & Control,Recipients,Awards
2127400,14765,YTI CAREER INSTITUTE,PA,proprietary,970,"2,132,070"
3081900,30819,YTI CAREER INSTITUTE - ALTOONA,PA,proprietary,334,"760,845"
2304400,16319,YTI CAREER INSTITUTE - MECHANICSBURG,PA,proprietary,345,"730,679"
3122500,31225,ACADEMIA SERRANT,PR,proprietary,394,"932,999"
3142300,31423,ACADEMIA VOCACIONAL DEL TURABO,PR,proprietary,96,"308,732"
3843300,38433,ADVANCED TECH COLLEGE,PR,proprietary,127,"222,658"
3849300,38493,AGUADILLA TECHNICAL COLLEGE,PR,proprietary,47,"111,036"
2303800,16268,AMERICAN EDUCATIONAL COLLEGE,PR,proprietary,"1,155","3,084,218"
3600300,36003,AMERICAN TECHNOLOGICAL COLLEGE,PR,proprietary,163,"471,000"
1194100,11941,AMERICAN UNIVERSITY OF PUERTO RICO,PR,private 4 year,"3,339","9,384,585"
2234900,15758,ANTILLES SCHOOL OF TECHNICAL CAREERS,PR,proprietary,393,"1,144,376"
3544300,35443,ATENAS COLLEGE,PR,private 4 year,"1,150","3,288,976"
2505400,16871,"ATLANTIC COLLEGE, INC",PR,private 4 year,905,"2,494,530"
2297700,16212,AUTOMECA TECHNICAL COLLEGE,PR,proprietary,"1,503","4,339,430"
502200,10015,BAYAMON CENTRAL UNIVERSITY,PR,private 4 year,"2,129","6,307,959"
3758300,37583,BAYAMON COMMUNITY COLLEGE,PR,proprietary,211,"565,541"
3785300,37853,CAMBRIDGE TECHNICAL INSTITUTE,PR,proprietary,262,"493,626"
4107300,41073,CARIB TECHNOLOGICAL INSTITUTE,PR,proprietary,45,"108,180"
3608300,36083,CARIBBEAN FORENSIC & TECHNICAL COLLEGE,PR,proprietary,209,"531,108"
1252500,12525,CARIBBEAN UNIVERSITY,PR,private 4 year,"3,797","11,324,164"
1072400,10724,CARLOS ALBIZU UNIVERSITY,PR,private 4 year,392,"952,893"
3585300,35853,CENTRO DE CAPACITACION Y ASESORAMIENTO VETELBA,PR,proprietary,274,"800,295"
2189100,15465,CENTRO DE ESTUDIOS MULTIDISCIPLINARIOS,PR,private 2 year,"2,238","5,946,603"
3336300,33363,CENTURY COLLEGE,PR,proprietary,238,"555,606"
3735400,37354,"CHARLIE'S GUARD, DETECTIVE BUREAU, AND ACADEMY",PR,proprietary,220,"619,220"
2335500,16544,COLEGIO BIBLICO PENTECOSTAL DE PUERTO RICO,PR,private 4 year,109,"300,460"
3157600,31576,"COLEGIO DE CINEMATOGRAFIA, ARTES Y TELEVISION",PR,proprietary,432,"961,443"
2552300,17120,COLEGIO MAYOR DE TECHNOLOGIA,PR,proprietary,661,"2,102,769"
3531300,35313,COLEGIO PENTECOSTAL MIZPA,PR,private 4 year,161,"456,134"
3800300,38003,COLEGIO T?CNICO DE ELECTRICIDAD GALLOZA,PR,proprietary,94,"206,579"
3061900,30619,COLEGIO TECHNOLOGICO Y COMERCIAL DE PUERTO RICO,PR,proprietary,98,"217,335"
2097000,20970,COLEGIO TECNICO METROPOLITANO,PR,proprietary,251,"383,291"
1056700,10567,COLEGIO UNIVERSITARIO DE SAN JUAN,PR,public 4 year,678,"1,895,940"
890200,13517,COLUMBIA CENTRO UNIVERSITARIO,PR,proprietary,"1,676","4,750,102"
2241900,15868,COMMONWEALTH OF PUERTO RICO DEPARTMENT OF EDUCATION -,PR,public 2 year,"2,741","8,391,497"
1081900,10819,CONSERVATORIO DE MUSICA DE PUERTO RICO,PR,public 4 year,217,"659,104"
3070500,30705,D'MART INSTITUTE,PR,proprietary,"2,117","5,595,656"
3021900,30219,EDIC  COLLEGE,PR,proprietary,"1,090","3,257,399"
2165100,13587,EDP COLLEGE OF PUERTO RICO,PR,proprietary,"1,913","5,390,325"
2570400,17287,EDUCATIONAL TECHNICAL COLLEGE (EDUTEC),PR,proprietary,"1,385","3,896,067"
2189300,14823,EMMA'S BEAUTY ACADEMY,PR,proprietary,552,"1,541,457"
3075600,30756,EMMA'S BEAUTY ACADEMY,PR,proprietary,617,"1,860,595"
2569400,17345,ESCUELA DE ARTES PLASTICAS DE PUERTO RICO,PR,public 4 year,357,"1,085,440"
3106900,31069,ESCUELA DE PERITOS ELECTRICISTAS DE ISABELA,PR,proprietary,87,"162,498"
3751300,37513,ESCUELA HOTELERA DE SAN JUAN,PR,proprietary,473,"1,308,065"
2576100,17346,ESCUELA TECNICA DE ELECTRICIDAD,PR,proprietary,840,"2,143,606"
3123100,31231,GLOBELLE TECHNICAL INSTITUTE,PR,proprietary,141,"325,729"
2593700,25937,HISPANIC AMERICAN COLLEGE,PR,proprietary,428,"1,266,351"
2260800,14105,HUERTAS JUNIOR COLLEGE,PR,proprietary,"2,041","5,473,898"
2340600,14952,HUMACAO COMMUNITY COLLEGE,PR,private 2 year,664,"1,635,919"
3781400,37814,INDUSTRIAL TECHNICAL COLLEGE,PR,proprietary,195,"560,069"
2504500,16915,INSTITUCION CHAVIANO DE MAYAGUEZ,PR,proprietary,126,"429,775"
2343600,15542,INSTITUTE OF BEAUTY CAREERS,PR,proprietary,981,"2,431,255"
3800400,38004,INSTITUTE OF BEAUTY OCCUPATIONS AND TECHNOLOGY COURSE,PR,proprietary,194,"411,890"
1194000,11940,INSTITUTO COMERCIAL DE PUERTO RICO JUNIOR COLLEGE-MAI,PR,proprietary,"1,949","4,679,180"
2166400,14534,INSTITUTO DE BANCA Y COMERCIO,PR,proprietary,"17,410","47,239,725"
2170300,15305,INSTITUTO DE EDUCACION TECNICA OCUPACIONAL LA REINE-M,PR,proprietary,532,"1,416,530"
2512100,16099,INSTITUTO IRMA VALENTIN,PR,proprietary,34,"57,038"
3098100,30981,INSTITUTO IRMA VALENTIN - MANATI,PR,proprietary,17,"33,413"
2611100,26111,INSTITUTO MERLIX,PR,proprietary,312,"726,285"
3452300,34523,INSTITUTO PRE-VOCACIONAL E INDUSTRIAL DE PUERTO RICO,PR,private 2 year,148,"327,057"
3469300,34693,INSTITUTO VOCACIONAL AUREA E. MENDEZ,PR,proprietary,150,"386,503"
393800,3938,INTER AMERICAN UNIVERSITY OF PUERTO RICO,PR,private 4 year,"35,155","106,045,354"
2562500,17233,INTERNATIONAL TECHNICAL COLLEGE,PR,proprietary,210,"531,282"
3112100,31121,JOHN DEWEY COLLEGE,PR,private 4 year,"6,751","17,575,648"
3552300,35523,LESTON COLLEGE,PR,proprietary,187,"318,567"
2195800,14452,LICEO DE ARTE Y TECNOLOGIA,PR,private 2 year,"1,233","3,425,057"
3025900,30259,"LICEO DE ARTE, DISENOS Y COMERCIO",PR,proprietary,747,"1,972,971"
2549700,17139,MAISON D' ESTHETIQUE ACADEMY,PR,proprietary,360,"790,252"
2063100,12178,MBTI BUSINESS TRAINING INSTITUTE,PR,proprietary,"1,054","2,513,762"
3025500,30255,MECH TECH COLLEGE,PR,proprietary,"3,495","10,038,884"
2195400,15006,MODERN HAIRSTYLING INSTITUTE,PR,proprietary,415,"889,729"
2195500,15007,MODERN HAIRSTYLING INSTITUTE,PR,proprietary,117,"287,154"
2195900,15008,MODERN HAIRSTYLING INSTITUTE,PR,proprietary,435,"988,020"
3414300,34143,MONTECLARO ESCUELA DE HOTELERIA Y ARTES CULINARIAS,PR,private 2 year,7,"17,917"
3965400,39654,MYRANGEL BEAUTY INSTITUTE,PR,proprietary,92,"237,316"
2260600,15953,NATIONAL COLLEGE OF BUSINESS AND TECHNOLOGY,PR,proprietary,"6,334","13,164,301"
3124200,31242,NOVA COLLEGE OF PUERTO RICO,PR,proprietary,295,"814,256"
3461400,34614,POLITEC INSTITUTE,PR,proprietary,166,"312,888"
2534900,16989,PONCE PARAMEDICAL COLLEGE (POPAC),PR,proprietary,"3,266","9,885,694"
393600,3936,PONTIFICAL CATHOLIC UNIVERSITY OF PUERTO RICO (THE),PR,private 4 year,"6,494","21,351,613"
3104400,31044,PROFESSIONAL ELECTRICAL SCHOOL,PR,proprietary,138,"338,396"
3085700,30857,PROFESSIONAL TECHNICAL INSTITUTION,PR,proprietary,501,"1,192,738"
3076000,30760,PUERTO RICO BARBER COLLEGE,PR,proprietary,129,"320,400"
2566800,17246,PUERTO RICO TECH JUNIOR COLLEGE -,PR,proprietary,125,"246,980"
1314800,13148,RAMIREZ COLLEGE OF BUSINESS & TECHNOLOGY,PR,proprietary,766,"2,058,247"
2563500,17357,ROGIE'S SCHOOL OF BEAUTY CULTURE,PR,proprietary,403,"766,816"
1120300,11203,"RYDER MEMORIAL HOSPITAL, SCHOOL OF PRACTICAL NURSING",PR,private 2 year,12,"42,525"
2502400,16829,SERBIA'S TECHNICAL COLLEGE,PR,proprietary,485,"872,899"
3068400,30684,STAR CAREER COLLEGE,PR,proprietary,137,"323,911"
3115900,31159,TRINITY COLLEGE OF PUERTO RICO,PR,private 2 year,313,"979,976"
3326300,33263,UNIVERSAL CAREER COMMUNITY COLLEGE,PR,proprietary,876,"2,435,830"
3029700,30297,UNIVERSAL TECHNOLOGY COLLEGE  OF  PR,PR,private 2 year,"1,950","5,311,174"
501900,5019,UNIVERSIDAD ADVENTISTA DE LAS ANTILLAS,PR,private 4 year,702,"2,265,510"
2163300,14999,UNIVERSIDAD CENTRAL DEL CARIBE,PR,private 4 year,112,"286,340"
394100,11718,UNIVERSIDAD DEL ESTE,PR,private 4 year,"10,764","30,857,781"
1171900,11719,UNIVERSIDAD DEL TURABO,PR,private 4 year,"12,557","38,131,475"
2587500,25875,UNIVERSIDAD METROPOLITANA,PR,private 4 year,"9,294","28,175,777"
2100000,14255,UNIVERSIDAD POLITECNICA DE PUERTO RICO/POLYTECHNIC UN,PR,private 4 year,"3,219","7,984,375"
394200,3942,UNIVERSITY OF PUERTO RICO - CENTRAL ADMINISTRATION,PR,public 4 year,"34,600","109,488,264"
393700,3937,UNIVERSITY OF THE SACRED HEART,PR,private 4 year,"3,271","10,276,908"
1100900,11009,PALAU COMMUNITY COLLEGE,PW,public 2 year,776,"1,995,968"
2071900,13983,ARTHUR ANGELO SCHOOL OF COSMETOLOGY & HAIR DESIGN,RI,proprietary,113,"258,896"
2176900,15357,ARTHUR ANGELO SCHOOL OF COSMETOLOGY AND HAIR DESIGN,RI,proprietary,90,"173,693"
340100,3401,BROWN UNIVERSITY,RI,private 4 year,686,"1,853,668"
340200,3402,BRYANT UNIVERSITY,RI,private 4 year,355,"871,764"
340800,4916,COMMUNITY COLLEGE OF RHODE ISLAND,RI,public 2 year,"4,235","8,144,480"
784400,7844,GIBBS COLLEGE,RI,proprietary,640,"1,460,155"
3732300,37323,INTERNATIONAL YACHT RESTORATION SCHOOL,RI,private 2 year,2,"2,200"
340400,3404,JOHNSON & WALES UNIVERSITY,RI,private 4 year,"5,019","13,043,472"
3232300,32323,LINCOLN TECHNICAL INSTITUTE,RI,proprietary,"2,146","4,439,340"
3115200,31152,MOTORING TECHNICAL TRAINING INSTITUTE,RI,proprietary,138,"333,012"
784500,7845,NEW ENGLAND INSTITUTE OF TECHNOLOGY,RI,private 4 year,"1,295","2,890,744"
2584400,16462,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF MASSAC,RI,proprietary,486,"600,307"
3080000,30800,NEWPORT SCHOOL OF HAIRDRESSING,RI,proprietary,59,"116,542"
340600,3406,PROVIDENCE COLLEGE,RI,private 4 year,326,"807,654"
340700,3407,RHODE ISLAND COLLEGE,RI,public 4 year,"1,820","4,402,463"
340900,3409,RHODE ISLAND SCHOOL OF DESIGN,RI,private 4 year,243,"728,821"
341000,3410,ROGER WILLIAMS UNIVERSITY,RI,private 4 year,412,"993,309"
659100,6591,SAINT JOSEPH SCHOOL OF NURSING,RI,private 4 year,32,"71,557"
341100,3411,SALVE REGINA COLLEGE,RI,private 4 year,268,"672,854"
1115900,11159,SAWYER SCHOOL  (THE),RI,proprietary,934,"1,778,178"
341400,3414,UNIVERSITY OF RHODE ISLAND,RI,public 4 year,"2,290","5,833,638"
3570500,35705,ZION BIBLE COLLEGE,RI,private 4 year,119,"314,946"
3088300,30883,ACADEMY OF COSMETOLOGY,SC,proprietary,111,"229,851"
2552400,17124,ACADEMY OF HAIR TECHNOLOGY,SC,proprietary,98,"210,397"
1005600,10056,AIKEN TECHNICAL COLLEGE,SC,public 2 year,"1,381","2,921,816"
341700,3417,ALLEN UNIVERSITY,SC,private 4 year,435,"1,438,406"
341800,3418,ANDERSON UNIVERSITY,SC,private 4 year,491,"1,207,060"
342000,3420,BENEDICT COLLEGE,SC,private 4 year,"2,257","6,689,995"
3304300,33043,BETA TECH,SC,proprietary,886,"1,550,020"
399500,3995,CENTRAL CAROLINA TECHNICAL COLLEGE,SC,public 2 year,"2,072","4,135,549"
2356600,16737,CHARLESTON COSMETOLOGY INSTITUTE,SC,proprietary,97,"213,063"
3595300,35953,CHARLESTON SCHOOL OF MASSAGE,SC,proprietary,7,"13,026"
341900,3419,CHARLESTON SOUTHERN UNIVERSITY,SC,private 4 year,"1,186","3,212,618"
2338600,16567,CHARZANNE BEAUTY COLLEGE,SC,proprietary,78,"214,356"
342300,3423,"CITADEL, THE MILITARY COLLEGE OF SOUTH CAROLINA",SC,public 4 year,326,"875,766"
342400,3424,CLAFLIN UNIVERSITY,SC,private 4 year,"1,224","3,769,385"
342500,3425,CLEMSON UNIVERSITY,SC,public 4 year,"1,884","4,903,987"
492300,4923,CLINTON JUNIOR COLLEGE,SC,private 2 year,80,"230,088"
345100,3451,COASTAL CAROLINA UNIVERSITY,SC,public 4 year,"1,588","4,228,209"
342700,3427,COKER COLLEGE,SC,private 4 year,648,"1,753,844"
342800,3428,COLLEGE OF CHARLESTON,SC,public 4 year,"1,377","3,606,853"
2310300,14629,COLUMBIA BEAUTY SCHOOL,SC,proprietary,2,"1,035"
343000,3430,COLUMBIA COLLEGE OF SOUTH CAROLINA,SC,private 4 year,536,"1,420,658"
342900,3429,COLUMBIA INTERNATIONAL UNIVERSITY,SC,private 4 year,171,"443,165"
343100,3431,CONVERSE COLLEGE,SC,private 4 year,238,"568,943"
536300,5363,DENMARK TECHNICAL COLLEGE,SC,public 2 year,"1,357","3,313,436"
343200,3432,ERSKINE COLLEGE,SC,private 4 year,154,"392,887"
399000,3990,FLORENCE - DARLINGTON TECHNICAL COLLEGE,SC,public 2 year,"2,537","5,900,621"
492400,4924,FORREST JUNIOR COLLEGE,SC,proprietary,145,"360,438"
922600,9226,FRANCIS MARION UNIVERSITY,SC,public 4 year,"1,454","4,164,203"
343400,3434,FURMAN UNIVERSITY,SC,private 4 year,247,"652,365"
399100,3991,GREENVILLE TECHNICAL COLLEGE,SC,public 2 year,"5,882","12,358,253"
3892300,38923,HARLEY'S BEAUTY & BARBER CAREER INSTITUTE,SC,proprietary,24,"57,400"
492500,4925,HORRY GEORGETOWN TECHNICAL COLLEGE,SC,public 2 year,"2,958","6,302,239"
2341100,16588,KENNETH SHULER SCHOOL OF COSMETOLOGY & NAIL DESIGN,SC,proprietary,372,"854,075"
3052300,30523,KENNETH SHULER'S SCHOOL OF COSMETOLOGY & HAIR DESIGN,SC,proprietary,90,"186,415"
3513300,35133,LACY COSMETOLOGY SCHOOL,SC,proprietary,55,"125,578"
343500,3435,LANDER UNIVERSITY,SC,public 4 year,979,"2,633,595"
3746300,37463,LEGRAND INSTITUTE OF COSMETOLOGY,SC,proprietary,23,"60,903"
343600,3436,LIMESTONE COLLEGE,SC,private 4 year,"1,591","3,230,483"
343800,3438,MEDICAL UNIVERSITY OF SOUTH CAROLINA,SC,public 4 year,36,"67,178"
399300,3993,MIDLANDS TECHNICAL COLLEGE - AIRPORT CAMPUS,SC,public 2 year,"4,978","9,922,808"
343900,3439,MORRIS COLLEGE,SC,private 4 year,786,"2,420,087"
344000,3440,NEWBERRY COLLEGE,SC,private 4 year,338,"972,161"
344100,3441,NORTH GREENVILLE UNIVERSITY,SC,private 4 year,646,"1,605,794"
760200,7602,NORTHEASTERN TECHNICAL COLLEGE,SC,public 2 year,768,"1,301,076"
681500,6815,ORANGEBURG CALHOUN TECHNICAL COLLEGE,SC,public 2 year,"1,857","4,110,896"
399200,3992,PIEDMONT TECHNICAL COLLEGE,SC,public 2 year,"2,804","6,024,691"
3842300,38423,PLATINUM SHEAR SCHOOL OF COSMETOLOGY,SC,proprietary,16,"47,440"
1209200,12092,PLAZA SCHOOL OF BEAUTY,SC,proprietary,24,"47,813"
344500,3445,PRESBYTERIAN COLLEGE,SC,private 4 year,160,"410,021"
344600,3446,SOUTH CAROLINA STATE UNIVERSITY,SC,public 4 year,"2,742","8,201,700"
3555400,35554,SOUTHEASTERN SCH OF NEUROMUSCULAR & MASSAGE THERAPY O,SC,proprietary,38,"46,122"
3746400,37464,SOUTHEASTERN SCHOOL OF NEUROMUSCULAR & MASSAGE THERAP,SC,proprietary,60,"72,554"
3258300,32583,SOUTHERN METHODIST COLLEGE,SC,private 4 year,30,"72,824"
342200,3422,SOUTHERN WESLEYAN UNIVERSITY,SC,private 4 year,705,"1,548,283"
399400,3994,SPARTANBURG COMMUNITY COLLEGE,SC,public 2 year,"2,367","4,683,361"
344700,3447,SPARTANBURG METHODIST COLLEGE,SC,private 2 year,345,"995,326"
3293300,32933,STRAND COLLEGE OF HAIR DESIGN,SC,proprietary,55,"125,227"
3768400,37684,STYLETRENDS BARBER AND HAIRSTYLING ACADEMY,SC,proprietary,41,"102,911"
2567600,17236,SUMTER BEAUTY COLLEGE,SC,proprietary,47,"100,846"
991000,9910,TECHNICAL COLLEGE OF THE LOWCOUNTRY - BEAUFORT CAMPUS,SC,public 2 year,"1,219","2,620,299"
492600,4926,TRI COUNTY TECHNICAL COLLEGE,SC,public 2 year,"2,174","4,316,980"
492000,4920,TRIDENT TECHNICAL COLLEGE,SC,public 2 year,"4,951","10,421,152"
344900,3449,UNIVERSITY OF SOUTH CAROLINA - AIKEN,SC,public 4 year,"1,037","2,807,257"
344800,3448,UNIVERSITY OF SOUTH CAROLINA - COLUMBIA,SC,public 4 year,"4,184","10,476,264"
345000,3450,UNIVERSITY OF SOUTH CAROLINA BEAUFORT,SC,public 4 year,311,"764,899"
991100,9911,UNIVERSITY OF SOUTH CAROLINA REGIONAL CAMPUSES,SC,public 4 year,"1,418","3,573,712"
695100,6951,UNIVERSITY OF SOUTH CAROLINA UPSTATE,SC,public 4 year,"1,759","4,672,931"
345500,3455,VOORHEES COLLEGE,SC,private 4 year,586,"1,701,630"
3856400,38564,W. L. BONNER COLLEGE,SC,private 4 year,23,"49,469"
932200,9322,WILLIAMSBURG TECHNICAL COLLEGE,SC,public 2 year,541,"1,202,667"
345600,3456,WINTHROP UNIVERSITY,SC,public 4 year,"1,577","4,353,727"
345700,3457,WOFFORD COLLEGE,SC,private 4 year,185,"493,053"
399600,3996,YORK TECHNICAL COLLEGE,SC,public 2 year,"1,774","3,502,106"
345800,3458,AUGUSTANA COLLEGE,SD,private 4 year,400,"951,489"
492900,4929,AVERA MCKENNAN HOSPITAL,SD,private 2 year,5,"16,150"
2137100,14945,BLACK HILLS BEAUTY COLLEGE,SD,proprietary,68,"154,688"
345900,3459,BLACK HILLS STATE UNIVERSITY,SD,public 4 year,"1,211","2,953,890"
346300,3463,DAKOTA STATE UNIVERSITY,SD,public 4 year,520,"1,249,402"
346100,3461,DAKOTA WESLEYAN UNIVERSITY,SD,private 4 year,378,"1,015,079"
2297800,16231,HEADLINES ACADEMY,SD,proprietary,57,"135,539"
2144600,15000,KILIAN COMMUNITY COLLEGE,SD,private 2 year,460,"744,418"
530900,5309,LAKE AREA TECHNICAL INSTITUTE,SD,public 2 year,469,"1,217,641"
828400,8284,MITCHELL TECHNICAL INSTITUTE,SD,public 2 year,370,"923,102"
346500,3465,MOUNT MARTY COLLEGE,SD,private 4 year,405,"1,043,672"
405700,4057,NATIONAL AMERICAN UNIVERSITY,SD,proprietary,"3,142","5,731,095"
346600,3466,NORTHERN STATE UNIVERSITY,SD,public 4 year,666,"1,702,295"
1465900,14659,OGLALA LAKOTA COLLEGE-,SD,public 4 year,"1,043","2,507,460"
346700,3467,PRESENTATION COLLEGE,SD,private 4 year,402,"992,511"
1147700,11477,SANFORD MEDICAL CENTER,SD,private 2 year,4,"12,500"
2143700,14303,SINTE GLESKA UNIVERSITY,SD,public 4 year,579,"1,464,823"
2277300,16080,SISSETON WAHPETON COMMUNITY COLLEGE,SD,public 2 year,150,"307,035"
347000,3470,SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY,SD,public 4 year,390,"1,029,829"
347100,3471,SOUTH DAKOTA STATE UNIVERSITY,SD,public 4 year,"2,486","6,047,345"
776400,8285,SOUTHEAST TECHNICAL INSTITUTE,SD,public 2 year,731,"1,513,738"
1013800,10138,STEWART SCHOOL,SD,proprietary,79,"235,635"
346900,3469,UNIVERSITY OF SIOUX FALLS,SD,private 4 year,328,"804,562"
347400,3474,UNIVERSITY OF SOUTH DAKOTA,SD,public 4 year,"1,861","4,434,319"
1017000,10170,WESTERN DAKOTA TECHNICAL INSTITUTE,SD,public 2 year,638,"1,506,876"
1046000,10460,AMERICAN BAPTIST THEOLOGICAL SEMINARY,TN,private 4 year,62,"185,447"
347700,3477,AQUINAS COLLEGE,TN,private 4 year,322,"599,531"
2257400,15937,ARNOLD'S BEAUTY SCHOOL,TN,proprietary,58,"123,795"
347800,3478,AUSTIN PEAY STATE UNIVERSITY,TN,public 4 year,"3,846","9,799,653"
3440300,34403,BAPTIST MEMORIAL COLLEGE OF HEALTH SCIENCES,TN,private 4 year,321,"861,438"
3149300,31493,BEAUTY INSTITUTE (THE),TN,proprietary,292,"615,379"
347900,3479,BELMONT UNIVERSITY,TN,private 4 year,513,"1,357,122"
348000,3480,BETHEL COLLEGE,TN,private 4 year,"1,043","2,585,704"
353600,3536,BRYAN COLLEGE,TN,private 4 year,298,"695,055"
3930300,39303,BUCHANAN BEAUTY COLLEGE,TN,proprietary,34,"80,190"
3841300,38413,CAREER BEAUTY COLLEGE,TN,proprietary,28,"74,863"
348100,3481,CARSON - NEWMAN COLLEGE,TN,private 4 year,585,"1,576,983"
2204200,15575,"CHATTANOOGA COLLEGE - MEDICAL, DENTAL AND TECHNICAL C",TN,proprietary,211,"487,116"
399800,3998,CHATTANOOGA STATE TECHNICAL COMMUNITY COLLEGE,TN,public 2 year,"3,490","7,613,322"
348200,3482,CHRISTIAN BROTHERS UNIVERSITY,TN,private 4 year,523,"1,379,884"
399900,3999,CLEVELAND STATE COMMUNITY COLLEGE,TN,public 2 year,"1,073","2,440,478"
348300,3483,COLUMBIA STATE COMMUNITY COLLEGE,TN,public 2 year,"1,460","3,223,171"
2157100,15510,CONCORDE CAREER COLLEGE,TN,proprietary,"1,671","3,376,272"
998200,9982,CRICHTON COLLEGE,TN,private 4 year,535,"1,235,560"
348500,3485,CUMBERLAND UNIVERSITY,TN,private 4 year,340,"979,717"
493400,4934,DRAUGHONS JUNIOR COLLEGE,TN,proprietary,"2,384","5,362,975"
3683300,36833,DUDLEY NWANI THE SCHOOL,TN,proprietary,259,"755,186"
683500,6835,DYERSBURG STATE COMMUNITY COLLEGE,TN,public 2 year,"1,310","2,834,022"
348700,3487,EAST TENNESSEE STATE UNIVERSITY,TN,public 4 year,"3,394","8,958,167"
2595000,25950,FAYETTEVILLE COLLEGE OF COSMETOLOGY ARTS & SCIENCES,TN,proprietary,70,"141,064"
349000,3490,FISK UNIVERSITY,TN,private 4 year,405,"1,181,382"
743900,7439,FOUNTAINHEAD COLLEGE OF TECHNOLOGY,TN,proprietary,71,"195,938"
3008800,30088,FRANKLIN ACADEMY,TN,private 2 year,81,"148,049"
3001800,30018,FREE WILL BAPTIST BIBLE COLLEGE,TN,private 4 year,124,"299,602"
349200,3492,FREED-HARDEMAN UNIVERSITY,TN,private 4 year,444,"1,172,658"
349400,3494,HIWASSEE COLLEGE,TN,private 2 year,190,"495,152"
3920300,39203,INSTITUTE OF HAIR DESIGN,TN,proprietary,63,"119,339"
1021700,10217,INTERNATIONAL ACADEMY OF DESIGN AND TECHNOLOGY,TN,proprietary,816,"1,750,014"
493700,4937,JACKSON STATE COMMUNITY COLLEGE,TN,public 2 year,"1,809","4,018,170"
885900,8859,JOHN A. GUPTON COLLEGE,TN,private 2 year,52,"126,038"
349500,3495,JOHNSON BIBLE COLLEGE,TN,private 4 year,235,"664,789"
2153100,15171,JON NAVE UNIVERSITY OF COSMETOLOGY,TN,proprietary,72,"185,159"
2326200,23262,KAPLAN CAREER INSTITUTE,TN,proprietary,399,"1,027,985"
349600,3496,KING COLLEGE,TN,private 4 year,377,"1,005,697"
349800,3498,LAMBUTH UNIVERSITY,TN,private 4 year,252,"687,354"
349900,3499,LANE COLLEGE,TN,private 4 year,"1,322","4,062,224"
4025300,40253,LAST MINUTE CUTS SCHOOL OF BARBERING AND COSMETOLOGY,TN,proprietary,75,"274,459"
350000,3500,LEE UNIVERSITY,TN,private 4 year,"1,197","3,109,059"
350100,3501,LEMOYNE-OWEN COLLEGE,TN,private 4 year,537,"1,546,019"
350200,3502,LINCOLN MEMORIAL UNIVERSITY,TN,private 4 year,793,"2,070,852"
348600,3486,LIPSCOMB UNIVERSITY,TN,private 4 year,374,"905,848"
350400,3504,MARTIN METHODIST COLLEGE,TN,private 4 year,419,"1,096,904"
350500,3505,MARYVILLE COLLEGE,TN,private 4 year,298,"805,478"
4037400,40374,MASON ACADEMY OF COSMETOLOGY,TN,proprietary,9,"29,525"
2597600,25976,MCCOLLUM & ROSS  HAIR SCHOOL,TN,proprietary,197,"431,491"
2326300,10815,MEDVANCE INSTITUTE,TN,proprietary,"1,125","2,402,156"
350700,3507,MEMPHIS COLLEGE OF ART,TN,private 4 year,152,"385,025"
865500,8655,MIDDLE TENNESSEE SCHOOL OF COSMETOLOGY,TN,proprietary,109,"257,418"
351000,3510,MIDDLE TENNESSEE STATE UNIVERSITY,TN,public 4 year,"5,692","14,401,256"
2614200,26142,MILLER - MOTTE TECHNICAL COLLEGE,TN,proprietary,"3,198","6,615,087"
351100,3511,MILLIGAN COLLEGE,TN,private 4 year,189,"492,871"
2278700,16075,MISTER WAYNE'S SCHOOL OF UNISEX HAIR DESIGN,TN,proprietary,23,"49,556"
683600,6836,MOTLOW STATE COMMUNITY COLLEGE,TN,public 2 year,"1,151","2,491,552"
744000,7440,NASHVILLE AUTO-DIESEL COLLEGE,TN,proprietary,"1,260","2,989,875"
2125300,13631,NASHVILLE COLLEGE OF MEDICAL CAREERS,TN,proprietary,256,"609,488"
814500,7534,NASHVILLE STATE TECHNICAL COMMUNITY COLLEGE,TN,public 2 year,"2,624","5,738,784"
461700,4617,NATIONAL COLLEGE OF BUSINESS AND TECHNOLOGY,TN,proprietary,889,"2,090,372"
3647300,36473,NEW CONCEPTS SCHOOL OF COSMETOLOGY,TN,proprietary,20,"43,056"
2498000,16813,NEW WAVE HAIR ACADEMY,TN,proprietary,153,"319,887"
3012500,30125,NEW WAVE HAIR ACADEMY,TN,proprietary,398,"866,090"
3079100,30791,NORTH CENTRAL INSTITUTE,TN,proprietary,43,"97,221"
537800,5378,NORTHEAST STATE TECHNICAL COMMUNITY COLLEGE,TN,public 2 year,"2,250","5,052,299"
2578200,17347,NOSSI COLLEGE OF ART,TN,proprietary,242,"621,433"
2106400,14663,O'MORE COLLEGE OF DESIGN,TN,private 4 year,47,"112,597"
1269300,12693,PELLISSIPPI STATE TECHNICAL COMMUNITY COLLEGE,TN,public 2 year,"2,600","5,569,992"
1044700,10447,PLAZA BEAUTY SCHOOL,TN,proprietary,107,"268,473"
3774300,37743,PYRAMID BEAUTY SCHOOL,TN,proprietary,38,"91,818"
2539800,17068,QUEEN CITY COLLEGE,TN,proprietary,132,"297,169"
2275500,16062,REUBEN-ALLEN COLLEGE,TN,proprietary,26,"59,465"
351900,3519,RHODES COLLEGE,TN,private 4 year,151,"410,452"
